Inventory_ID,Inventory_UPC,Supplier_ID,Supplier_Input_Date,Supplier_Name,Supplier_Price,Inventory_Qty,Inventory_Who_Created,Inventory_When_Created,Supplier_Invoice_No,VENDOR,IMPORT_ID,LAST_INVENTORY_QTY
2374,120427131039,,7/25/2013,SALE,32.00,-1,,,32071,,,-467
2375,111123123129,,7/25/2013,SALE,45.00,-1,,,5488,,,-1412
2376,111123123129,,7/26/2013,SALE,45.00,-1,,,5488,,,-1413
2377,111123123129,,7/27/2013,SALE,46.25,-1,,,13400,,,-1414
2378,070129151429,,7/30/2013,SALE,23.00,-3,,,0808,,,-2238
2379,071008114339,,8/2/2013,SALE,29.00,-1,,,32071,,,-594
2380,111123123129,,8/7/2013,SALE,46.25,-1,,,2892,,,-1415
2381,110108090739,,8/7/2013,SALE,48.00,-15,,,6366,,,-4029
2382,130418153729,,8/12/2013,SALE,16.00,-119,,,15942,,,-506
2383,130418153729,,8/12/2013,SALE,16.00,-119,,,15942,,,-625
2384,120427131039,,8/12/2013,SALE,27.00,-29,,,15942,,,-496
2385,120427131039,,8/14/2013,SALE,32.00,-1,,,32071,,,-497
2386,070129151429,,8/15/2013,SALE,23.00,-1,,,13400,,,-2239
2387,110217134759,,8/15/2013,SALE,130.00,-2,,,5488,,,-4
2388,130418153729,,8/23/2013,SALE,12.50,-118,,,1570,,,-743
2389,130816151509,,8/23/2013,SALE,13.50,-18,,,15942,,,-18
2390,071008114339,,8/24/2013,SALE,38.00,-1,,,32071,,,-595
2391,130816151509,,8/26/2013,SALE,15.00,-3,,,9490,,,-21
2392,130418153729,,8/26/2013,SALE,15.00,-3,,,9490,,,-746
2393,111123123129,,8/28/2013,SALE,46.25,-1,,,2892,,,-1416
2394,090410131129,,8/28/2013,SALE,31.40,-13,,,15942,,,-27
2395,130816151509,,9/2/2013,SALE,15.00,-2,,,9957,,,-23
2396,120427131039,,9/7/2013,SALE,32.00,-1,,,32071,,,-498
2397,071008114339,,9/7/2013,SALE,38.00,-1,,,32071,,,-596
2398,120427131039,,9/17/2013,SALE,32.00,-1,,,4767,,,-499
2399,130418153729,,9/27/2013,SALE,15.00,-3,,,9490,,,-749
2400,111123123129,,9/27/2013,SALE,46.25,-1,,,9490,,,-1417
2401,111123123129,,10/7/2013,SALE,20.00,-1,,,2892,,,-1418
2402,090601104109,,10/14/2013,SALE,12.00,-2,,,15942,,,-4
2403,071008114339,,10/14/2013,SALE,35.00,-5,,,15942,,,-601
2404,101023094029,,10/14/2013,SALE,24.00,-3,,,15942,,,-18
2405,111123123129,,10/21/2013,SALE,42.50,-1,,,2100,,,-1419
2406,120402104529,,10/23/2013,SALE,21.00,-60,,,1700,,,-1497
2407,110108090739,,10/24/2013,SALE,44.00,-2,,,2368,,,-4031
2408,071008114339,,10/25/2013,SALE,45.00,-1,,,32071,,,-602
2409,081001072639,,10/27/2013,SALE,9.00,-50,,,1700,,,-50
2410,080430090659,,10/27/2013,SALE,9.00,-3,,,1700,,,-3
2411,111123123129,,10/28/2013,SALE,41.25,-3,,,5201,,,-1422
2412,120802084819,,10/30/2013,SALE,29.00,-1,,,32071,,,-82
2413,111121114959,,11/1/2013,SALE,48.00,-2,,,5488,,,-51
2414,120802084819,,11/5/2013,SALE,19.00,-1,,,32071,,,-83
2415,120402104529,,11/9/2013,SALE,21.00,-5,,,2368,,,-1502
2416,110108090739,,11/11/2013,SALE,52.00,-3,,,2368,,,-4034
2417,080830161049,,11/15/2013,SALE,21.00,-1,,,32071,,,-1
2418,110108090739,,11/18/2013,SALE,52.00,-3,,,2368,,,-4037
2419,080830161049,,11/19/2013,SALE,20.00,-5,,,2100,,,-6
2420,080830161049,,11/22/2013,SALE,21.00,-1,,,0088,,,-7
2421,070129151429,,11/29/2013,SALE,19.00,-1,,,5478,,,-2240
2422,080830161049,,11/30/2013,SALE,20.00,-10,,,2100,,,-17
2423,110108090739,,12/2/2013,SALE,52.00,-4,,,2368,,,-4041
2424,080829100449,,12/5/2013,SALE,13.00,-2,,,2100,,,-718
2425,071008114339,,12/5/2013,SALE,28.00,-1,,,32071,,,-603
2426,080830161049,,12/5/2013,SALE,21.00,-1,,,32071,,,-18
2427,080830161049,,12/6/2013,SALE,19.99,-10,,,2100,,,-28
2428,130418153729,,12/7/2013,SALE,14.40,-197,,,1177,,,-946
2429,110108090739,,12/9/2013,SALE,52.00,-4,,,2368,,,-4045
2430,120402104529,,4/6/2015,SALE,18.75,-1080,,,2159,,,-2582
2431,120402104529,,4/9/2015,SALE,19.00,-240,,,4345,,,-2822
2432,150324085309,,4/20/2015,SALE,280.00,-4,,,2159,,,-4
2433,150501204149,,5/1/2015,SALE,8.30,-320,,,2159,,,-320
2434,150324085309,,5/1/2015,SALE,280.00,-2,,,2159,,,-6
2435,120402104529,,5/21/2015,SALE,19.00,-50,,,2159,,,-2872
2436,111123123129,,5/28/2015,SALE,39.27,-50,,,2159,,,-1472
2437,150501204149,,6/15/2015,SALE,8.40,-635,,,2159,,,-955
2438,120402104529,,6/24/2015,SALE,18.45,-1080,,,2159,,,-3952
2439,150501204149,,6/26/2015,SALE,8.40,-320,,,2159,,,-1275
2440,110406111749,,7/3/2015,SALE,16.50,-50,,,2159,,,-695
2441,150501204149,,7/3/2015,SALE,8.40,-320,,,2159,,,-1595
2442,120402104529,,8/6/2015,SALE,19.00,-30,,,4345,,,-3982
2443,110611114709,,8/7/2015,SALE,8.00,-27,,,2159,,,-406
2444,120402104529,,8/15/2015,SALE,19.00,-30,,,4345,,,-4012
2445,120402104529,,8/26/2015,SALE,19.00,-30,,,4345,,,-4042
2446,120402104529,,9/5/2015,SALE,19.00,-30,,,4345,,,-4072
2447,120402104529,,9/13/2015,SALE,19.00,-20,,,4345,,,-4092
2448,120402104529,,9/18/2015,SALE,19.00,-30,,,4345,,,-4122
2449,100922133409,,11/2/2015,SALE,17.00,-10,,,1700,,,-14
2450,100922133409,,11/6/2015,SALE,10.00,-30,,,4345,,,-44
2451,100917130509,,11/6/2015,SALE,27.00,-14,,,4345,,,-15
2452,120402104529,,11/30/2015,SALE,17.75,-50,,,4345,,,-4172
2453,080829100449,,12/8/2015,SALE,11.00,-4,,,2100,,,-722
2454,120402104529,,12/20/2015,SALE,17.75,-30,,,4345,,,-4202
2455,111123123129,,12/25/2015,SALE,47.00,-5,,,2100,,,-1477
2456,111123123129,,1/10/2016,SALE,48.00,-5,,,2100,,,-1482
2457,101023094029,,2/24/2016,SALE,20.00,-70,,,4345,,,-88
2458,150501204149,,3/2/2016,SALE,9.00,-93,,,1177,,,-1688
2459,110113085319,,3/3/2016,SALE,80.00,-1,,,2100,,,-3
2460,120402104529,,3/7/2016,SALE,18.25,-60,,,1399,,,-4862
2461,120402104529,,3/7/2016,SALE,16.90,-600,,,1399,,,-4862
2462,111121111559,,3/21/2016,SALE,185.00,-6,,,1177,,,-40
2463,080831143339,,4/5/2016,SALE,37.00,-1,,,2100,,,-16
2464,110217134759,,4/15/2016,SALE,115.00,-2,,,4345,,,-6
2465,120402104529,,4/30/2016,SALE,0.00,-360,,,1399,,,-5222
2466,160307164919,,5/14/2016,SALE,0.00,-240,,,1399,,,-240
2467,120402104529,,6/10/2016,SALE,18.25,-29,,,4345,,,-5251
2468,120402104529,,6/17/2016,SALE,18.75,-60,,,2016608,,,-5311
2469,110108090739,,6/21/2016,SALE,45.00,-20,,,0505,,,-4065
2470,120402104529,,6/21/2016,SALE,19.00,-60,,,0505,,,-5371
2471,150501204149,,6/23/2016,SALE,8.75,-80,,,1177,,,-1768
2472,121130080739,,6/23/2016,SALE,18.50,-10,,,1177,,,-66
2473,120402104529,,6/25/2016,SALE,18.25,-30,,,4345,,,-5401
2474,120209083659,,6/30/2016,SALE,87.00,-15,,,4345,,,-207
2475,120209083659,,7/1/2016,SALE,82.00,-35,,,2159,,,-242
2476,120402104529,,7/3/2016,SALE,18.25,-40,,,4345,,,-5441
2477,120402104529,,7/10/2016,SALE,18.25,-60,,,4345,,,-5501
2478,120402104529,,7/11/2016,SALE,18.75,-60,,,2016608,,,-5561
2479,110108090739,,7/12/2016,SALE,47.00,-10,,,4345,,,-4075
2480,160307164919,,7/30/2016,SALE,18.25,-40,,,4345,,,-280
2481,120402104529,,8/14/2016,SALE,18.25,-80,,,4345,,,-5641
2482,120402104529,,8/26/2016,SALE,18.25,-60,,,4345,,,-5701
2483,110108090739,,9/1/2016,SALE,44.00,-70,,,2159,,,-4145
2484,120402104529,,9/1/2016,SALE,18.50,-30,,,4345,,,-5731
2485,120402104529,,9/12/2016,SALE,18.50,-10,,,4345,,,-5741
2486,110108090739,,10/21/2016,SALE,46.00,-14,,,4345,,,-4159
2487,161102091439,,11/2/2016,SALE,13.00,-68,,,1177,,,-68
2488,110108090739,,11/4/2016,SALE,46.00,-15,,,4345,,,-4174
2489,110217134759,,11/4/2016,SALE,116.00,-2,,,4345,,,-8
2490,111121114959,,11/4/2016,SALE,42.00,-28,,,1177,,,-79
2491,110108090739,,11/16/2016,SALE,46.00,-20,,,4345,,,-4194
2492,110217134759,,11/16/2016,SALE,115.25,-2,,,4345,,,-10
2493,161118162649,,11/18/2016,SALE,20.00,-60,,,2159,,,-60
2494,161118163349,,11/18/2016,SALE,7.75,-20,,,2159,,,-20
2495,161118162649,,11/18/2016,SALE,20.00,-60,,,4744,,,-120
2496,161118163349,,11/18/2016,SALE,7.75,-20,,,4744,,,-40
2497,161118162649,,11/18/2016,VOID,20.00,60,,,2159,,,-60
2498,161118163349,,11/18/2016,VOID,7.75,20,,,2159,,,-20
2499,110108090739,,12/7/2016,SALE,47.00,-10,,,4345,,,-4204
2500,110108090739,,12/23/2016,SALE,49.00,-10,,,4345,,,-4214
2501,080830161049,,2/3/2017,SALE,17.00,-50,,,6112,,,-78
2502,110108090739,,3/29/2017,SALE,40.00,-17,,,2159,,,-4231
2503,161218075739,,6/17/2017,SALE,20.00,-80,,,2159,,,-80
2504,161218075739,,6/28/2017,SALE,11.90,-240,,,2159,,,-320
2505,161218075739,,7/18/2017,SALE,11.90,-300,,,2159,,,-620
2506,120209083659,,7/20/2017,SALE,67.00,-100,,,2159,,,-342
2507,111121114959,,7/22/2017,SALE,36.00,-30,,,1177,,,-109
2508,120209083659,,7/27/2017,SALE,67.00,-100,,,2159,,,-442
2509,110108090739,,8/3/2017,SALE,39.00,-100,,,2159,,,-4331
2510,111121114959,,8/4/2017,SALE,36.00,-33,,,1177,,,-142
2511,161218075739,,8/12/2017,SALE,11.90,-240,,,2159,,,-860
2512,161218075739,,8/30/2017,SALE,11.90,-120,,,2159,,,-980
2513,111121114959,,9/3/2017,SALE,44.00,-40,,,1177,,,-182
2514,110108090739,,9/29/2017,SALE,39.00,-100,,,2159,,,-4431
2515,161218075739,,10/3/2017,SALE,11.90,-240,,,2159,,,-1220
2516,120402104529,,10/5/2017,SALE,17.40,-300,,,2159,,,-6041
2517,161218075739,,10/14/2017,SALE,12.15,-240,,,2159,,,-1460
2518,161218075739,,11/2/2017,SALE,12.15,-120,,,2159,,,-1580
2519,161218075739,,11/25/2017,SALE,12.15,-240,,,2159,,,-1820
2520,161218075739,,12/3/2017,SALE,12.15,-240,,,2159,,,-2060
2521,161218075739,,12/16/2017,SALE,12.15,-240,,,2159,,,-2300
2522,080905070859,,12/17/2017,SALE,40.00,-1,,,9255,,,-3
2523,161218075739,,1/6/2018,SALE,12.85,-240,,,2159,,,-2540
2524,161218075739,,1/13/2018,SALE,12.85,-510,,,2159,,,-3050
2525,161218075739,,2/7/2018,SALE,12.85,-300,,,2159,,,-3350
2526,161218075739,,2/21/2018,SALE,12.85,-480,,,2159,,,-3830
2527,111121114959,,3/20/2018,SALE,44.00,-38,,,1177,,,-220
2528,161218075739,,3/23/2018,SALE,12.85,-240,,,2159,,,-4070
2529,161218075739,,3/28/2018,SALE,12.85,-240,,,2159,,,-4310
2530,161218075739,,4/18/2018,SALE,12.85,-480,,,2159,,,-4790
2531,110108090739,,4/21/2018,SALE,40.00,-35,,,2159,,,-4466
2532,161218075739,,5/16/2018,SALE,12.85,-400,,,2159,,,-5190
2533,161218075739,,5/16/2018,VOID,12.85,400,,,2159,,,-4790
2534,161218075739,,5/16/2018,SALE,12.85,-480,,,2159,,,-5270
2535,161218075739,,6/15/2018,SALE,12.85,-240,,,2159,,,-5510
2536,161218075739,,6/22/2018,SALE,12.85,-240,,,2159,,,-5750
2537,161218075739,,6/23/2018,SALE,12.85,-240,,,2159,,,-5990
2538,161218075739,,6/22/2018,VOID,12.85,240,,,2159,,,-5750
2539,161218075739,,7/9/2018,SALE,12.85,-240,,,2159,,,-5990
2540,161218075739,,7/18/2018,SALE,12.85,-240,,,2159,,,-6230
2541,161218075739,,8/8/2018,SALE,12.85,-240,,,2159,,,-6470
2542,161218075739,,8/12/2018,SALE,12.85,-120,,,2159,,,-6590
2543,161218075739,,8/20/2018,SALE,12.90,-300,,,2159,,,-6890
2544,161218075739,,8/20/2018,SALE,13.35,-300,,,2159,,,-7190
2545,161218075739,,8/20/2018,VOID,12.90,300,,,2159,,,-6890
2546,161218075739,,9/1/2018,SALE,13.35,-300,,,2159,,,-7190
2547,161218075739,,9/19/2018,SALE,13.35,-240,,,2159,,,-7430
2548,161218075739,,9/22/2018,SALE,13.35,-240,,,2159,,,-7670
2549,161218075739,,10/8/2018,SALE,13.50,-240,,,2159,,,-7910
2550,161218075739,,10/23/2018,SALE,13.35,-300,,,2159,,,-8210
2551,161218075739,,10/23/2018,SALE,13.50,-300,,,2159,,,-8510
2552,161218075739,,10/23/2018,VOID,13.35,300,,,2159,,,-8210
2553,161218075739,,11/8/2018,SALE,13.50,-270,,,2159,,,-8480
2554,161218075739,,12/1/2018,SALE,13.50,-240,,,2159,,,-8720
2555,161218075739,,12/6/2018,SALE,13.50,-240,,,2159,,,-8960
2556,161218075739,,12/18/2018,SALE,13.50,-120,,,2159,,,-9080
2557,161218075739,,12/24/2018,SALE,13.50,-240,,,2159,,,-9320
2558,161218075739,,1/17/2019,SALE,13.50,-120,,,2159,,,-9440
2559,161218075739,,1/18/2019,SALE,13.50,-233,,,2159,,,-9673
2560,161218075739,,2/2/2019,SALE,13.50,-120,,,2159,,,-9793
2561,161218075739,,2/6/2019,SALE,13.50,-240,,,2159,,,-10033
2562,161218075739,,2/25/2019,SALE,13.50,-240,,,2159,,,-10273
2563,161218075739,,3/1/2019,SALE,13.50,-480,,,2159,,,-10753
2564,161218075739,,3/29/2019,SALE,13.50,-360,,,2159,,,-11113
2565,120402104529,,4/10/2019,SALE,20.00,-60,,,6111,,,-6101
2566,120402104529,,5/7/2019,SALE,20.00,-60,,,6111,,,-6161
2567,161218075739,,5/17/2019,SALE,13.50,-480,,,2159,,,-11593
2568,160307164919,,5/19/2019,SALE,20.00,-60,,,6111,,,-340
2569,160307164919,,5/31/2019,SALE,20.00,-60,,,6111,,,-400
2570,161218075739,,6/19/2019,SALE,13.50,-480,,,2159,,,-12073
2571,161218075739,,6/19/2019,SALE,13.50,-600,,,2159,,,-12673
2572,161218075739,,6/19/2019,VOID,13.50,480,,,2159,,,-12193
2573,161218075739,,7/2/2019,SALE,13.50,-480,,,2159,,,-12673
2574,160307164919,,7/7/2019,SALE,19.75,-60,,,6111,,,-460
2575,190711073239,,7/11/2019,SALE,19.00,-192,,,2159,,,-192
2576,190711073239,,7/11/2019,VOID,19.00,192,,,2159,,,0
2577,190711073239,,7/11/2019,SALE,9.00,-192,,,2159,,,-192
2578,160307164919,,8/5/2019,SALE,20.00,-60,,,6111,,,-520
2579,160307164919,,8/21/2019,SALE,20.00,-60,,,6111,,,-580
2580,161218075739,,8/22/2019,SALE,13.50,-480,,,2159,,,-13153
2581,160307164919,,8/25/2019,SALE,20.00,-60,,,6111,,,-640
2582,160307164919,,9/15/2019,SALE,20.00,-60,,,6111,,,-700
2583,161218075739,,9/25/2019,SALE,13.50,-480,,,2159,,,-13633
2584,120402104529,,9/29/2019,SALE,20.00,-60,,,6111,,,-6221
2585,120402104529,,10/23/2019,SALE,20.00,-60,,,6111,,,-6281
2586,120402104529,,10/28/2019,SALE,20.00,-70,,,6111,,,-6351
2587,161218075739,,11/2/2019,SALE,13.50,-600,,,2159,,,-14233
2588,191105091809,,11/5/2019,SALE,41.50,-200,,,2159,,,120
2589,120402104529,,11/6/2019,SALE,20.00,-70,,,6111,,,-6421
2590,120402104529,,11/12/2019,SALE,20.00,-70,,,6111,,,-6491
2591,161218075739,,11/28/2019,SALE,13.50,-510,,,2159,,,-14743
2592,120402104529,,11/29/2019,SALE,20.00,-60,,,6111,,,-6551
2593,120402104529,,12/9/2019,SALE,20.00,-70,,,6111,,,-6621
2594,120402104529,,12/24/2019,SALE,20.00,-60,,,6111,,,-6681
2595,161218075739,,12/28/2019,SALE,13.50,-480,,,2159,,,-15223
2596,120402104529,,1/5/2020,SALE,20.00,-60,,,6111,,,-6741
2597,120402104529,,1/12/2020,SALE,20.00,-20,,,6111,,,-6761
2598,120402104529,,1/15/2020,SALE,20.00,-40,,,6111,,,-6801
2599,120402104529,,1/25/2020,SALE,20.00,-20,,,6111,,,-6821
2600,120402104529,,1/26/2020,SALE,20.00,-80,,,6111,,,-6901
2601,161218075739,,2/4/2020,SALE,13.50,-600,,,2159,,,-15823
2602,120402104529,,2/16/2020,SALE,21.00,-60,,,6111,,,-6961
2603,120402104529,,2/29/2020,SALE,21.00,-60,,,6111,,,-7021
2604,120402104529,,3/5/2020,SALE,21.00,-60,,,6111,,,-7081
2605,190711073239,,3/22/2020,SALE,9.75,-96,,,2159,,,-288
2606,161218075739,,4/2/2020,SALE,13.75,-720,,,2159,,,-16543
2607,190711073239,,4/22/2020,SALE,9.75,-96,,,2159,,,-384
2608,161218075739,,5/1/2020,SALE,13.75,-480,,,2159,,,-17023
2609,161218075739,,6/5/2020,SALE,13.75,-480,,,2159,,,-17503
2610,200607163009,,6/7/2020,SALE,12.00,-10,,,9204,,,0
2611,161218075739,,7/10/2020,SALE,13.75,-414,,,2159,,,-17917
2612,161218075739,,8/20/2020,SALE,13.75,-240,,,2159,,,-18157
2613,161218075739,,8/22/2020,SALE,13.75,-480,,,2159,,,-18637
2614,111123123129,,8/27/2020,SALE,52.50,-796,,,4492,,,-2278
